5.983370292812750790e-01,1.625710629069818114e-01,3.961647871883939853e-01,4.545454545454546413e-01,1.126136818415533758e-01,2.011935208866154901e-01,4.285714285714286031e-01,7.200197536283572952e-02,1.038187202933023474e-02,1.174623306302178226e-02,2.982456140350877583e-01,2.558139534883720478e-01,4.249999999999999889e-01,2.750000000000000222e-01
7.566702790868844453e-01,9.713023772433347636e-02,2.430325455793038436e-01,9.090909090909091161e-02,4.707310676794140142e-02,2.506393861892582953e-01,3.296703296703296648e-01,9.274817210348705598e-02,1.064961481420408605e-02,1.277758770093881044e-02,2.807017543859649522e-01,1.627906976744185608e-01,5.161290322580645018e-01,2.258064516129031918e-01
4.754168736949476726e-01,7.786364207381646363e-01,4.738821048975390138e-01,2.272727272727272929e-01,4.721981311576263496e-02,2.361466325660698806e-01,3.186813186813186594e-01,9.385681628506112317e-02,3.161565430214827600e-03,2.710001405579069537e-03,1.578947368421052544e-01,0.000000000000000000e+00,2.999999999999999889e-01,0.000000000000000000e+00
6.044385270106281682e-01,7.255315385947021245e-02,3.979700509034104217e-01,1.363636363636363535e-01,7.164184608135118482e-02,2.924126172208013630e-01,2.637362637362637430e-01,1.147096997490698045e-01,3.983187916552778998e-03,2.889864944336125591e-03,1.929824561403508942e-01,0.000000000000000000e+00,4.400000000000000022e-01,0.000000000000000000e+00
7.383498638149178506e-01,2.263035321622494656e-01,2.518214550728441470e-01,0.000000000000000000e+00,1.614260665334999456e-01,1.069906223358908642e-01,6.813186813186813406e-01,4.592062710911135742e-02,7.987819155545281685e-03,6.927458053877334071e-03,6.842105263157894912e-01,4.186046511627906641e-01,6.190476190476190688e-01,2.857142857142856429e-01
5.999548698479513220e-01,6.473296972976663732e-02,4.038585670911405412e-01,4.545454545454545581e-02,8.373315592163471655e-02,1.952259164535379288e-01,4.065934065934065922e-01,7.565977329756856662e-02,4.139937270261380767e-03,4.886080292801916504e-03,2.982456140350877583e-01,4.651162790697672966e-02,4.473684210526315264e-01,5.263157894736841119e-02
5.125546423998801338e-01,9.674710416243322009e-02,4.890027607624967132e-01,0.000000000000000000e+00,6.694337105258767184e-02,2.762148337595907721e-01,2.747252747252747485e-01,1.066866641669791116e-01,1.513484119468100006e-02,1.623445776973530402e-02,2.280701754385965063e-01,9.302325581395347320e-02,5.000000000000000000e-01,1.538461538461538269e-01
5.056472159939480182e-01,9.092798149759129256e-02,4.957002204670502565e-01,0.000000000000000000e+00,7.572942858086917362e-02,2.357203751065643504e-01,3.296703296703296648e-01,9.338090551181101040e-02,3.586642956290755045e-03,4.377609355082795820e-03,1.754385964912280604e-01,2.325581395348836483e-02,3.225806451612903136e-01,3.225806451612902442e-02
3.673054470604713018e-01,1.693142639390512461e-01,6.295163668407288693e-01,1.818181818181818232e-01,1.638429950923385447e-02,2.753623188405797118e-01,2.637362637362637430e-01,1.147356580427446315e-01,1.311436695578713230e-02,1.173198922826802250e-02,3.333333333333333703e-01,2.093023255813953043e-01,7.600000000000000089e-01,3.599999999999999312e-01
4.420989566518164771e-01,7.334013412952777866e-02,5.617425599906894496e-01,1.363636363636363535e-01,5.557668054328302604e-02,2.105711849957374038e-01,3.736263736263736313e-01,8.289276340457440995e-02,7.443896127986055974e-03,6.186710115789352711e-03,1.578947368421052544e-01,4.651162790697672966e-02,2.571428571428571175e-01,5.714285714285714107e-02
5.154930525532958052e-01,6.130755165794098127e-02,4.892581329561652703e-01,9.090909090909091161e-02,8.681816301424059856e-02,2.156862745098039047e-01,3.516483516483516758e-01,8.567458479454773124e-02,4.556310465814610022e-03,3.107149632503881757e-03,2.631578947368421462e-01,4.651162790697672966e-02,4.545454545454545303e-01,6.060606060606059386e-02
5.885720972710799526e-01,7.105678683612925983e-02,4.149771546964155511e-01,2.727272727272727626e-01,1.248978590611940220e-01,1.713554987212276004e-01,4.615384615384615641e-01,6.691635136517025406e-02,5.529422851051173093e-03,6.002416383385968807e-03,3.157894736842105643e-01,6.976744186046510143e-02,4.186046511627907196e-01,6.976744186046510143e-02
6.613379647923613991e-01,1.445695478700773917e-01,3.351032821220386593e-01,0.000000000000000000e+00,1.010282648316377513e-01,2.122762148337595800e-01,3.626373626373626258e-01,8.410412984091272803e-02,3.853398428978660820e-03,3.075407931337999397e-03,1.929824561403508942e-01,4.651162790697672966e-02,3.235294117647058432e-01,5.882352941176469119e-02
7.274214778509024981e-01,1.543534340616529998e-01,2.688784626731374749e-01,3.636363636363637020e-01,1.344955092041598688e-01,2.182438192668371413e-01,3.516483516483516758e-01,8.564480910474424336e-02,6.884606383707993910e-03,6.696936121859607162e-03,1.754385964912280604e-01,2.325581395348836483e-02,3.030303030303030387e-01,3.030303030303028999e-02
4.575126461162084546e-01,1.530595509177213320e-01,5.395461388345769160e-01,0.000000000000000000e+00,7.198345264264906229e-02,1.918158567774935763e-01,4.175824175824175977e-01,7.397919010123733818e-02,5.037381382381554001e-03,5.871559291135400663e-03,2.807017543859649522e-01,2.325581395348836483e-02,4.102564102564101867e-01,2.564102564102563320e-02
5.538906232724238876e-01,1.542068997258914387e-01,4.423386175487585836e-01,0.000000000000000000e+00,8.049095723474972153e-02,2.983802216538788965e-01,2.527472527472527375e-01,1.181912260967378919e-01,1.652471728204269429e-03,1.334990244590770689e-03,5.263157894736839038e-02,0.000000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00
2.200505026335952685e-01,1.527863625615161758e-01,7.805454345050217846e-01,1.363636363636363535e-01,2.526482927282982377e-02,1.705029838022165123e-01,4.615384615384615641e-01,6.746088557112178696e-02,3.584852430863844520e-03,2.981000332260484026e-03,2.807017543859649522e-01,0.000000000000000000e+00,3.720930232558139483e-01,0.000000000000000000e+00
4.724622543467292823e-01,1.881605208547816599e-01,5.219380730786049583e-01,1.818181818181818232e-01,3.546053103053382199e-02,2.335890878090366440e-01,3.626373626373626258e-01,8.475012052064918866e-02,1.723284662851900378e-02,1.881668933449414521e-02,3.157894736842105643e-01,2.558139534883720478e-01,5.294117647058823595e-01,3.235294117647058432e-01
5.555244260831734282e-01,4.464775431162244096e-02,4.510008943713079144e-01,9.090909090909091161e-02,6.598576228993828507e-02,2.612958226768968273e-01,2.857142857142856984e-01,1.032138839787883344e-01,3.805538055175334156e-03,4.070080059837475478e-03,1.228070175438596562e-01,4.651162790697672966e-02,2.592592592592592449e-01,7.407407407407405608e-02
3.160757721223489414e-01,8.368540378641603494e-02,6.891128581356007476e-01,0.000000000000000000e+00,2.462494337691677887e-02,2.399829497016197632e-01,2.417582417582417598e-01,1.197553430821147180e-01,3.688757641259268055e-02,2.784248529456999702e-02,3.333333333333333703e-01,3.488372093023255349e-01,8.260869565217390242e-01,6.521739130434781595e-01
4.448900761067386411e-01,1.535372637814278185e-01,5.512415047381308275e-01,0.000000000000000000e+00,8.203836037136394421e-02,2.561807331628303541e-01,3.076923076923077094e-01,9.671541057367828709e-02,7.046074019740224473e-03,1.096588022396304679e-02,7.017543859649122417e-02,2.325581395348836483e-02,1.379310344827586188e-01,3.448275862068964775e-02
5.199078144031098470e-01,1.270696137531750203e-01,4.786888123323044808e-01,4.545454545454545581e-02,5.820220696047632286e-02,3.205456095481670764e-01,2.417582417582417598e-01,1.237064116985376605e-01,1.278883576770040859e-02,1.266956631860623531e-02,7.017543859649122417e-02,4.651162790697672966e-02,1.739130434782608647e-01,8.695652173913041849e-02
3.135654998754587863e-01,5.178009153740627257e-02,6.934648091389841174e-01,1.363636363636363535e-01,4.166272697809636494e-02,2.122762148337595800e-01,3.626373626373626258e-01,8.364133054796721312e-02,4.996732186022839750e-03,5.338476318149568307e-03,2.105263157894737003e-01,4.651162790697672966e-02,3.529411764705882582e-01,5.882352941176469119e-02
5.437946154631714268e-01,1.111258753465400873e-01,4.573609295890180837e-01,0.000000000000000000e+00,6.914727974556134082e-02,2.250639386189258184e-01,3.406593406593406703e-01,8.678801513447181870e-02,5.796832996200910852e-03,6.828795454175858731e-03,1.754385964912280604e-01,6.976744186046510143e-02,3.125000000000000000e-01,9.374999999999998612e-02
7.519774656168249916e-01,1.074048354164367225e-01,2.482602073571580359e-01,4.545454545454545581e-02,9.843583695289848112e-02,2.046035805626598425e-01,3.956043956043955867e-01,7.828133325439583234e-02,7.621713562703998426e-03,8.983866277138355741e-03,3.684210526315789824e-01,1.162790697674418450e-01,5.675675675675675436e-01,1.351351351351351149e-01
5.524988672107069565e-01,1.391419968152072806e-01,4.462049751922015361e-01,0.000000000000000000e+00,1.182950398859409225e-01,2.489343563512361190e-01,3.076923076923077094e-01,9.885264341957253342e-02,2.213989870575153174e-03,2.600963008256748123e-03,7.017543859649122417e-02,0.000000000000000000e+00,1.379310344827586188e-01,0.000000000000000000e+00
3.477724929947027532e-01,1.904292521635581881e-01,6.503516376839892921e-01,2.727272727272727626e-01,2.785822420289125328e-02,2.071611253196930791e-01,3.846153846153846367e-01,8.026023774055268678e-02,5.689234694190616060e-03,7.926553913449024130e-03,3.508771929824561764e-01,4.651162790697672966e-02,5.555555555555555802e-01,5.555555555555554553e-02
4.658341203817240039e-01,1.123763604452586995e-01,5.352555669992856702e-01,0.000000000000000000e+00,6.092857810241481681e-02,2.267689684569479669e-01,3.406593406593406703e-01,8.832191430616627426e-02,4.169871123893850381e-03,4.039369530184074714e-03,2.105263157894737003e-01,2.325581395348836483e-02,3.750000000000000000e-01,3.125000000000000000e-02
5.208715499889544631e-01,2.383340369891297217e-01,4.690180262730317406e-01,4.545454545454545581e-02,9.285474778248987981e-02,1.585677749360613620e-01,4.835164835164835195e-01,6.388223211229029919e-02,7.860547507973113940e-03,6.213419095913524925e-03,2.456140350877193124e-01,6.976744186046510143e-02,3.111111111111111160e-01,6.666666666666665186e-02
5.191514602053790561e-01,2.037579233013924462e-01,4.708208797086704256e-01,1.363636363636363535e-01,4.126944066714186010e-02,2.872975277067348343e-01,2.197802197802198043e-01,1.301973616934246625e-01,2.891142217666646877e-02,1.913458655007580986e-02,3.508771929824561764e-01,4.418604651162789665e-01,9.523809523809521060e-01,9.047619047619047672e-01
6.633530246952574760e-01,4.613928575910784813e-02,3.420321938603034240e-01,0.000000000000000000e+00,9.696514849795102864e-02,2.097186700767263157e-01,3.516483516483516758e-01,8.548600542579234962e-02,1.604368852758649572e-02,1.726994604830108318e-02,4.035087719298245945e-01,3.720930232558139483e-01,6.969696969696970168e-01,4.848484848484848064e-01
4.926854976681519505e-01,3.402085961501933875e-01,4.890060372807976674e-01,1.363636363636363535e-01,3.788195094594615231e-02,2.983802216538788965e-01,2.967032967032967039e-01,9.924750785462160829e-02,2.289946846499714417e-02,2.174725262355495584e-02,3.684210526315789824e-01,3.720930232558139483e-01,7.500000000000000000e-01,5.714285714285712858e-01
6.650311990991834010e-01,5.786001466666768761e-02,3.378019645432571161e-01,1.818181818181818232e-01,9.457012512921718350e-02,2.361466325660698806e-01,3.186813186813186594e-01,9.372618745237489002e-02,3.899202922462021749e-03,3.149066427286113454e-03,2.280701754385965063e-01,2.325581395348836483e-02,4.333333333333333481e-01,3.333333333333333287e-02
6.769332626680423237e-01,2.688297978096258478e-01,3.142347217704593021e-01,9.090909090909091161e-02,6.303927720662637346e-02,2.830349531116794215e-01,2.747252747252747485e-01,1.061492313460817155e-01,1.476093657410016205e-02,1.571041851766709699e-02,3.333333333333333703e-01,1.860465116279069464e-01,7.307692307692306155e-01,3.076923076923076539e-01
4.829725111057130427e-01,7.193613771155339676e-02,5.203118289157520060e-01,0.000000000000000000e+00,9.658538824446080695e-02,2.766410912190963023e-01,2.857142857142856984e-01,1.064679415073115643e-01,1.050388437371291631e-02,1.039550951980089399e-02,3.157894736842105643e-01,1.162790697674418450e-01,6.666666666666665186e-01,1.851851851851851749e-01
