5.519324369189998469e-01,2.550128999816016900e-03,4.416991671183136403e-01,3.300000000000000000e+01,2.755000000000000000e+02,7.212511530711418573e+01,7.213607213610819713e+01,5.192115610820798111e+01,1.500000000000000000e+01,4.000000000000000000e+00,4.838709677419355160e+01,1.290322580645161210e+01
7.282955209179888811e-01,1.204130060014650238e-03,2.681778819543972903e-01,3.200000000000000000e+01,2.834193548387096939e+02,3.889644371061875461e+01,3.889687219644616789e+01,3.202163247301047733e+01,9.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+01,1.000000000000000000e+01
7.178148676200875045e-01,1.738676591360244390e-03,2.787890651803881514e-01,4.300000000000000000e+01,2.084047619047618980e+02,2.797429133346823704e+01,2.833854567072395270e+01,2.668886634024184090e+01,1.400000000000000000e+01,3.000000000000000000e+00,3.414634146341463605e+01,7.317073170731706711e+00
5.582919742172582911e-01,1.785524501929521739e-03,4.376710961083014606e-01,3.900000000000000000e+01,2.298157894736842195e+02,2.962194219593744648e+01,2.962376693750421097e+01,2.362185802147903146e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.351351351351351404e+01,2.702702702702702631e+00
6.787354574460419121e-01,1.157275713783812755e-02,2.981337754714669108e-01,3.600000000000000000e+01,2.468000000000000114e+02,1.852422896704554844e+01,1.872635764339224806e+01,1.206306955375884016e+01,1.100000000000000000e+01,0.000000000000000000e+00,3.235294117647058698e+01,0.000000000000000000e+00
8.235314259866900466e-01,1.975648667940740899e-03,1.720229490044197784e-01,3.700000000000000000e+01,2.474166666666666572e+02,3.955466380303880669e+01,4.281822042075079082e+01,4.319350149534731997e+01,1.800000000000000000e+01,5.000000000000000000e+00,5.142857142857142350e+01,1.428571428571428470e+01
7.177809995873831728e-01,1.083035067545742511e-02,2.602472715978489393e-01,4.000000000000000000e+01,2.243333333333333428e+02,7.032742970151157635e+01,7.032761679603913763e+01,7.370186505293270329e+01,2.400000000000000000e+01,1.200000000000000000e+01,6.315789473684210265e+01,3.157894736842105132e+01
6.923458497682553059e-01,2.745237810924041223e-03,3.020965816346040667e-01,3.900000000000000000e+01,2.309736842105263293e+02,3.184463975429901339e+01,3.210876785198978922e+01,2.472277300342060968e+01,1.300000000000000000e+01,2.000000000000000000e+00,3.513513513513513686e+01,5.405405405405405261e+00
7.293396563320875270e-01,1.466852822906680991e-03,2.665264318696691226e-01,3.800000000000000000e+01,2.369729729729729684e+02,3.698385533655942936e+01,3.698986347636336092e+01,2.805400197880913282e+01,7.000000000000000000e+00,3.000000000000000000e+00,1.944444444444444642e+01,8.333333333333332149e+00
7.052735004369280469e-01,1.778303185691642793e-03,2.898645882870529711e-01,3.200000000000000000e+01,2.713548387096774377e+02,5.422822143496870950e+01,5.435101961631753653e+01,3.447854249345697752e+01,1.200000000000000000e+01,4.000000000000000000e+00,4.000000000000000000e+01,1.333333333333333393e+01
6.575436926176538854e-01,7.852019788065864314e-03,3.253808409875693641e-01,4.000000000000000000e+01,2.280000000000000000e+02,1.999736824789965439e+01,1.999802621839412708e+01,1.382979240244541153e+01,1.200000000000000000e+01,0.000000000000000000e+00,3.157894736842105132e+01,0.000000000000000000e+00
6.248686290571252577e-01,6.125903336632748837e-03,3.626335891881695694e-01,4.100000000000000000e+01,2.192249999999999943e+02,2.649189522892827853e+01,2.664823080671970246e+01,2.162677293754913777e+01,1.600000000000000000e+01,1.000000000000000000e+00,4.102564102564102200e+01,2.564102564102563875e+00
8.351151114719558288e-01,3.076898734186830475e-03,1.586584087112960229e-01,4.200000000000000000e+01,2.160243902439024453e+02,1.739147061061829902e+02,1.740871907981744755e+02,1.212937524782043539e+02,3.500000000000000000e+01,2.300000000000000000e+01,8.750000000000000000e+01,5.749999999999999289e+01
7.289834559907124589e-01,5.139290994978218223e-03,2.600494386299155858e-01,4.700000000000000000e+01,1.915869565217391255e+02,2.443585707748167124e+01,2.451258180336511572e+01,1.749993788808853523e+01,2.500000000000000000e+01,0.000000000000000000e+00,5.555555555555555713e+01,0.000000000000000000e+00
5.479674114406029029e-01,1.916707303494856332e-03,4.474042622159508653e-01,4.200000000000000000e+01,2.153902439024390105e+02,9.120032894677519764e+00,9.284395510748128189e+00,8.184980295579482146e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00
6.811362887266231292e-01,1.484079743312812687e-03,3.158759828099776956e-01,5.200000000000000000e+01,1.714117647058823479e+02,9.631614610230208484e+01,9.631614610230208484e+01,6.206035013455475280e+01,2.900000000000000000e+01,2.500000000000000000e+01,5.799999999999999289e+01,5.000000000000000000e+01
7.452323402488404414e-01,6.158084694332022734e-03,2.418810451338822276e-01,3.200000000000000000e+01,2.828387096774193310e+02,4.171650352877942680e+01,4.174206511422260490e+01,4.912846885068680791e+01,1.000000000000000000e+01,1.000000000000000000e+00,3.333333333333332860e+01,3.333333333333333481e+00
6.141329318987680530e-01,1.979835865716623056e-03,3.818786810433928980e-01,4.000000000000000000e+01,2.243076923076923208e+02,2.888088058141397241e+01,2.889727723469717091e+01,2.519310039856761563e+01,1.800000000000000000e+01,1.000000000000000000e+00,4.736842105263157521e+01,2.631578947368420796e+00
7.877812025950766683e-01,2.562832925128258853e-03,2.075844369798706401e-01,4.000000000000000000e+01,2.281538461538461604e+02,1.270647369194972640e+02,1.286471101399810664e+02,6.932704282166346843e+01,3.800000000000000000e+01,3.700000000000000000e+01,1.000000000000000000e+02,9.736842105263157521e+01
4.987878287579106673e-01,3.641324614459530602e-03,4.941987051637123929e-01,5.400000000000000000e+01,1.661509433962264097e+02,2.990669786056423050e+02,2.990762701797241903e+02,2.158929931013203145e+02,1.400000000000000000e+01,6.000000000000000000e+00,2.692307692307692335e+01,1.153846153846153832e+01
7.093432283073024536e-01,1.478605257324468398e-03,2.871303818838221722e-01,2.900000000000000000e+01,3.071785714285714448e+02,4.850162272963047627e+01,4.850314995498287374e+01,4.563953254818601835e+01,1.000000000000000000e+01,4.000000000000000000e+00,3.703703703703703809e+01,1.481481481481481310e+01
6.327978674669800796e-01,2.449545861485339249e-03,3.625956694574508643e-01,3.600000000000000000e+01,2.521999999999999886e+02,3.711904537312031493e+01,3.752254224423750628e+01,4.108513399386836795e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.470588235294117752e+01,2.941176470588235059e+00
6.067491984603600175e-01,1.723469933656442783e-03,3.895415198618831787e-01,3.700000000000000000e+01,2.441111111111111143e+02,2.443299876338204513e+01,2.498856881513167849e+01,1.520108600965785861e+01,1.200000000000000000e+01,2.000000000000000000e+00,3.428571428571428470e+01,5.714285714285714413e+00
5.870465941251882258e-01,3.049541627163894833e-03,4.063925417300948140e-01,3.600000000000000000e+01,2.475999999999999943e+02,4.063901342016936979e+01,4.063937528468433413e+01,2.835510121134964479e+01,1.700000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e+01,8.823529411764706509e+00
7.288139110886586725e-01,1.458379714816892408e-03,2.680803623949946646e-01,3.400000000000000000e+01,2.681515151515151274e+02,9.096359161774560675e+01,1.001481714760683985e+02,6.465877802555176856e+01,1.800000000000000000e+01,9.000000000000000000e+00,5.625000000000000000e+01,2.812500000000000000e+01
5.327358228225402836e-01,2.313784940803250128e-03,4.619569903541774214e-01,4.900000000000000000e+01,1.822916666666666572e+02,4.044118397997426939e+01,4.063249930782009045e+01,3.202921427971480028e+01,2.500000000000000000e+01,8.000000000000000000e+00,5.319148936170212494e+01,1.702127659574468055e+01
7.520773514660545889e-01,3.542307246023749731e-03,2.395470796168764627e-01,3.500000000000000000e+01,2.561764705882353041e+02,1.433316772279236773e+02,1.435007127001623815e+02,8.070540163974430925e+01,3.000000000000000000e+01,2.600000000000000000e+01,9.090909090909090651e+01,7.878787878787878185e+01
8.958995050051877795e-01,9.722353244701234087e-04,1.015875656085241524e-01,3.600000000000000000e+01,2.483142857142857167e+02,1.248575659089423482e+02,1.248693434802012234e+02,8.381870191022983363e+01,1.800000000000000000e+01,9.000000000000000000e+00,5.294117647058823906e+01,2.647058823529411953e+01
6.429945626502180378e-01,7.094500191217545382e-03,3.419582946407556667e-01,3.400000000000000000e+01,2.613939393939393767e+02,3.893624596696502493e+01,3.900400620449135403e+01,2.908493961006644568e+01,1.700000000000000000e+01,4.000000000000000000e+00,5.312500000000000000e+01,1.250000000000000000e+01
8.305345364342039405e-01,1.309925290353323394e-03,1.663401286785756439e-01,2.900000000000000000e+01,3.141428571428571672e+02,4.063432229222173220e+01,4.071126880124724323e+01,3.805329039719048723e+01,1.100000000000000000e+01,1.000000000000000000e+00,4.074074074074074048e+01,3.703703703703703276e+00
7.020121836237677160e-01,4.136387043889750391e-03,2.885672462110879244e-01,4.200000000000000000e+01,2.143658536585365937e+02,6.064095150968527292e+01,6.064177602940072376e+01,5.635545940614847638e+01,1.700000000000000000e+01,1.100000000000000000e+01,4.250000000000000000e+01,2.750000000000000355e+01
7.902275785309451628e-01,2.697219799250361039e-03,2.038652357247807967e-01,3.300000000000000000e+01,2.758437500000000000e+02,5.971626460240556611e+01,6.220569416939878948e+01,6.130363846224526725e+01,1.600000000000000000e+01,7.000000000000000000e+00,5.161290322580644840e+01,2.258064516129032029e+01
6.335271997027503987e-01,1.768482689123402132e-02,3.315550128002560104e-01,3.200000000000000000e+01,2.791290322580645125e+02,1.844451137872727742e+01,1.846708784116578883e+01,1.300190225950000666e+01,9.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
7.054116340385160333e-01,2.156723343584563725e-03,2.895657914195503557e-01,2.700000000000000000e+01,3.409230769230769056e+02,2.267774239204599596e+01,2.326628461959494132e+01,1.386484208903390858e+01,1.100000000000000000e+01,0.000000000000000000e+00,4.400000000000000000e+01,0.000000000000000000e+00
7.800203562951595337e-01,5.537984317704204226e-03,2.087266437226172611e-01,6.500000000000000000e+01,1.370781250000000000e+02,4.638486343146388435e+01,4.665782229114835644e+01,3.323619402479724982e+01,3.900000000000000000e+01,1.800000000000000000e+01,6.190476190476190510e+01,2.857142857142856940e+01
7.029135637486714216e-01,1.984742736446646130e-03,2.928229053665605819e-01,4.000000000000000000e+01,2.252051282051282044e+02,2.375145424910585135e+01,2.418187664129351333e+01,2.344217913256212071e+01,1.700000000000000000e+01,2.000000000000000000e+00,4.473684210526315752e+01,5.263157894736841591e+00
6.542185133484895720e-01,2.688793969180677205e-03,3.399186985804389938e-01,2.800000000000000000e+01,3.171481481481481524e+02,8.810614228129789183e+01,8.840444645970107729e+01,7.788882792589393489e+01,1.300000000000000000e+01,4.000000000000000000e+00,5.000000000000000000e+01,1.538461538461538503e+01
6.503700396454633603e-01,2.560820480026085397e-03,3.436232633158972649e-01,3.300000000000000000e+01,2.777187500000000000e+02,2.072632734377439689e+01,2.095001732234251790e+01,2.100266400153300239e+01,1.000000000000000000e+01,1.000000000000000000e+00,3.225806451612903203e+01,3.225806451612903025e+00
5.732929014347134533e-01,4.284682760245510369e-03,4.176409653640053565e-01,2.700000000000000000e+01,3.410000000000000000e+02,7.654384364532525353e+01,7.660261092156062546e+01,5.628712108466731934e+01,1.900000000000000000e+01,9.000000000000000000e+00,7.600000000000000000e+01,3.600000000000000000e+01
6.149641170081623365e-01,2.174030524899640219e-03,3.801532512275969666e-01,3.700000000000000000e+01,2.466388888888888857e+02,4.327486898552421479e+01,4.348070179483570286e+01,2.968227251386425891e+01,9.000000000000000000e+00,2.000000000000000000e+00,2.571428571428571175e+01,5.714285714285714413e+00
6.558556490253045768e-01,1.909411328653297900e-03,3.400599525580385585e-01,3.500000000000000000e+01,2.548823529411764639e+02,2.609655730226312897e+01,2.661396307021993124e+01,1.490731914171256811e+01,1.500000000000000000e+01,2.000000000000000000e+00,4.545454545454545325e+01,6.060606060606060552e+00
6.965716502261478649e-01,2.123815408821512485e-03,2.989729278179985572e-01,4.500000000000000000e+01,1.992954545454545325e+02,3.182802626324719952e+01,3.229803075572370830e+01,2.879807773418102101e+01,1.800000000000000000e+01,3.000000000000000000e+00,4.186046511627907307e+01,6.976744186046511587e+00
7.371131647029497413e-01,3.740499756058520905e-03,2.547923064068167709e-01,3.600000000000000000e+01,2.502285714285714278e+02,2.250555486985379972e+01,2.250816845189371662e+01,1.475503047674751222e+01,1.100000000000000000e+01,2.000000000000000000e+00,3.235294117647058698e+01,5.882352941176470118e+00
7.739316043450967797e-01,3.955665877403958218e-03,2.181613834054150769e-01,3.500000000000000000e+01,2.547941176470588118e+02,4.015009717336064909e+01,4.021382243895145336e+01,3.213020801955192951e+01,1.000000000000000000e+01,1.000000000000000000e+00,3.030303030303030454e+01,3.030303030303030276e+00
6.235518565053767004e-01,3.927210945273438072e-03,3.678757486078486627e-01,4.100000000000000000e+01,2.202249999999999943e+02,2.878790700526159796e+01,2.942395674903752223e+01,2.817025845707599174e+01,1.600000000000000000e+01,1.000000000000000000e+00,4.102564102564102200e+01,2.564102564102563875e+00
6.772488615604025375e-01,3.952443310823319268e-03,3.141073690635989846e-01,2.600000000000000000e+01,3.512400000000000091e+02,9.632843124782352717e+00,9.652288157046838180e+00,6.404946005497105688e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000000e+01,0.000000000000000000e+00
4.912497861029700985e-01,3.921203017763813699e-03,5.011796476076455509e-01,4.500000000000000000e+01,2.009090909090909065e+02,2.093456027609580161e+01,2.093955864575635673e+01,1.430208666157719399e+01,1.600000000000000000e+01,0.000000000000000000e+00,3.720930232558139750e+01,0.000000000000000000e+00
6.318810330705144640e-01,4.699147516175413049e-03,3.581362022220966335e-01,3.600000000000000000e+01,2.521428571428571388e+02,1.006590050324244316e+02,1.006591511283616569e+02,9.027772276088246883e+01,1.800000000000000000e+01,1.100000000000000000e+01,5.294117647058823906e+01,3.235294117647058698e+01
6.781591350520896899e-01,1.543030944906101853e-03,3.188987327538913008e-01,2.900000000000000000e+01,3.068571428571428328e+02,2.222527756773721208e+01,2.222861019297227969e+01,1.952721611782307320e+01,7.000000000000000000e+00,2.000000000000000000e+00,2.592592592592592382e+01,7.407407407407406552e+00
5.447502800258734457e-01,2.401542528081150422e-03,4.506055623526104004e-01,2.500000000000000000e+01,3.558750000000000000e+02,2.074039327118649965e+02,2.154648160524630498e+02,1.335812120673835750e+02,1.900000000000000000e+01,1.500000000000000000e+01,8.260869565217390686e+01,6.521739130434782794e+01
6.165191896492617785e-01,3.937716752678377917e-03,3.743448043402974879e-01,3.100000000000000000e+01,2.876000000000000227e+02,4.115320409028380766e+01,4.115697452102301668e+01,5.261152358365136195e+01,4.000000000000000000e+00,1.000000000000000000e+00,1.379310344827586121e+01,3.448275862068965303e+00
6.583153342808060193e-01,3.355643179233583004e-03,3.342137460576417585e-01,2.500000000000000000e+01,3.675833333333333144e+02,7.458464698057764508e+01,7.470114369650050890e+01,6.078537915354792887e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.739130434782608603e+01,8.695652173913043015e+00
5.433516814506795800e-01,1.699884500533208227e-03,4.530127562632531024e-01,3.600000000000000000e+01,2.488571428571428612e+02,2.907293060765713477e+01,2.918651985380358127e+01,2.561266099727524903e+01,1.200000000000000000e+01,2.000000000000000000e+00,3.529411764705882604e+01,5.882352941176470118e+00
6.716238692295269930e-01,3.005010282904945797e-03,3.224166579409264433e-01,3.400000000000000000e+01,2.581818181818181870e+02,3.383738686719173927e+01,3.386000590667402577e+01,3.276283579134915414e+01,1.000000000000000000e+01,3.000000000000000000e+00,3.125000000000000000e+01,9.375000000000000000e+00
7.876129767717109376e-01,2.923177592555253456e-03,2.067568113856205203e-01,3.900000000000000000e+01,2.329736842105263293e+02,4.451814085139747590e+01,4.451935503770211966e+01,4.310232127824739479e+01,2.100000000000000000e+01,5.000000000000000000e+00,5.675675675675675791e+01,1.351351351351351404e+01
6.764734444528174295e-01,3.621137665574855179e-03,3.162459668025043857e-01,3.100000000000000000e+01,2.939333333333333371e+02,1.213998807020944248e+01,1.293218385696494899e+01,1.247876356975662304e+01,4.000000000000000000e+00,0.000000000000000000e+00,1.379310344827586121e+01,0.000000000000000000e+00
5.624101130202077137e-01,4.749041199168651910e-03,4.291655751451119438e-01,3.800000000000000000e+01,2.388378378378378386e+02,3.314949304120484896e+01,3.323151115031233616e+01,3.802960361022384461e+01,2.000000000000000000e+01,2.000000000000000000e+00,5.555555555555555713e+01,5.555555555555555358e+00
6.281881671946578649e-01,3.032510810121137688e-03,3.655025053459050599e-01,3.400000000000000000e+01,2.627272727272727479e+02,2.412402847784755977e+01,2.435672391763720057e+01,1.937987475332452547e+01,1.200000000000000000e+01,1.000000000000000000e+00,3.750000000000000000e+01,3.125000000000000000e+00
6.588522797132768671e-01,5.802557822622552396e-03,3.288645458265473387e-01,4.700000000000000000e+01,1.903043478260869676e+02,4.565011865628974874e+01,4.591441313284242653e+01,2.981041545442159091e+01,1.400000000000000000e+01,3.000000000000000000e+00,3.111111111111111072e+01,6.666666666666666963e+00
6.578939314211764700e-01,5.042163831143464496e-03,3.298617578375917514e-01,2.300000000000000000e+01,3.868181818181818130e+02,1.633118547588076979e+02,1.688751299742194760e+02,9.180291330766627311e+01,2.000000000000000000e+01,1.900000000000000000e+01,9.523809523809522659e+01,9.047619047619048160e+01
7.382358556431902752e-01,1.575832536230468983e-03,2.586248941659080036e-01,3.500000000000000000e+01,2.543235294117646959e+02,9.371297248578348160e+01,9.371313416566279386e+01,8.285683914576020470e+01,2.300000000000000000e+01,1.600000000000000000e+01,6.969696969696970257e+01,4.848484848484848442e+01
6.431484162518330550e-01,8.042971634604181158e-03,3.399205109204437303e-01,3.000000000000000000e+01,2.951034482758620925e+02,1.337424230163552750e+02,1.337585778290765859e+02,1.043378252284329335e+02,2.100000000000000000e+01,1.600000000000000000e+01,7.500000000000000000e+01,5.714285714285713880e+01
7.391708507749594759e-01,1.833593484078827052e-03,2.562850281507116912e-01,3.200000000000000000e+01,2.787419354838709751e+02,2.061795334168743210e+01,2.277571806405526544e+01,1.510842533585258352e+01,1.300000000000000000e+01,1.000000000000000000e+00,4.333333333333333570e+01,3.333333333333333481e+00
7.458020873549341401e-01,6.473217154174690235e-03,2.432492832056943888e-01,2.800000000000000000e+01,3.155555555555555429e+02,8.621239425440477078e+01,8.622042413756463475e+01,7.537461995481858423e+01,1.900000000000000000e+01,8.000000000000000000e+00,7.307692307692306599e+01,3.076923076923077005e+01
6.377368242685597099e-01,2.143153994068920567e-03,3.572366780677588838e-01,2.900000000000000000e+01,3.165000000000000000e+02,6.127714817849219031e+01,6.135446495871649120e+01,4.987502900769600700e+01,1.800000000000000000e+01,5.000000000000000000e+00,6.666666666666665719e+01,1.851851851851851904e+01
7.232543893787736211e-01,5.123317565154718659e-03,2.647363334634291188e-01,3.400000000000000000e+01,2.690000000000000000e+02,3.861144584187439932e+01,3.862156133560630877e+01,3.531819644319341478e+01,9.000000000000000000e+00,3.000000000000000000e+00,2.812500000000000000e+01,9.375000000000000000e+00
6.415454662259422181e-01,4.241620354849956476e-03,3.490117483714929025e-01,3.400000000000000000e+01,2.641212121212121247e+02,4.672057897757689204e+01,4.696374931795799768e+01,3.408423166927558157e+01,1.800000000000000000e+01,3.000000000000000000e+00,5.625000000000000000e+01,9.375000000000000000e+00
7.928637317051077105e-01,6.741257143895256453e-03,1.931471240780546494e-01,3.200000000000000000e+01,2.825161290322580498e+02,6.935248133027877770e+01,7.087383156003349427e+01,5.750180922819845364e+01,2.500000000000000000e+01,1.400000000000000000e+01,8.333333333333334281e+01,4.666666666666666430e+01
7.714665426020739236e-01,2.973374870623636968e-03,2.227439008230876205e-01,4.200000000000000000e+01,2.119024390243902474e+02,5.154342829110225210e+01,5.161346723482157728e+01,4.601945505872966180e+01,2.500000000000000000e+01,1.500000000000000000e+01,6.250000000000000000e+01,3.750000000000000000e+01
8.745567467497997738e-01,1.227733809051115765e-03,1.222726384763600377e-01,3.600000000000000000e+01,2.538571428571428612e+02,6.345911143034869184e+01,6.496175345358763309e+01,4.390373349871341446e+01,2.300000000000000000e+01,1.300000000000000000e+01,6.764705882352942012e+01,3.823529411764705799e+01
7.884543670943644500e-01,2.838430673784073533e-03,2.051322423599908074e-01,4.300000000000000000e+01,2.101904761904762040e+02,8.917302993782752196e+01,8.919613903926668286e+01,7.022689294316415953e+01,2.100000000000000000e+01,1.300000000000000000e+01,5.121951219512195053e+01,3.170731707317073145e+01
7.055718262206338576e-01,2.127773508113642211e-03,2.886558546809925296e-01,3.600000000000000000e+01,2.481714285714285779e+02,3.457685386974083741e+01,3.482097069296030156e+01,4.073622879126703822e+01,1.500000000000000000e+01,3.000000000000000000e+00,4.411764705882352899e+01,8.823529411764706509e+00
5.837167481050511419e-01,7.038995514667480656e-03,4.011815865255982105e-01,4.300000000000000000e+01,2.093571428571428612e+02,4.998121598380247832e+01,5.133533941809221091e+01,3.413375514674760325e+01,2.300000000000000000e+01,1.300000000000000000e+01,5.609756097560975974e+01,3.170731707317073145e+01
6.675887010816972111e-01,2.825782284744609175e-03,3.260270653163512278e-01,4.400000000000000000e+01,2.013255813953488484e+02,3.424317797890899584e+01,4.150530660277642170e+01,3.310353234657289079e+01,1.700000000000000000e+01,6.000000000000000000e+00,4.047619047619047450e+01,1.428571428571428470e+01
7.275550852601418983e-01,1.021129184090322807e-03,2.701141385126105132e-01,1.700000000000000000e+01,4.840625000000000000e+02,3.728471536702405729e+02,7.145882730635872804e+02,6.972450997796016736e+02,1.100000000000000000e+01,7.000000000000000000e+00,7.333333333333332860e+01,4.666666666666666430e+01
6.754868551574192415e-01,1.852531147884362668e-03,3.200330318730046919e-01,4.500000000000000000e+01,2.018636363636363740e+02,3.485117861942104867e+01,3.487819336050855412e+01,2.785309544744045596e+01,1.400000000000000000e+01,3.000000000000000000e+00,3.255813953488372192e+01,6.976744186046511587e+00
6.374592691396412381e-01,3.471663807726484922e-03,3.549019439637030593e-01,3.300000000000000000e+01,2.701562500000000000e+02,2.190153920058676462e+01,2.190816610160430145e+01,1.384035561495394262e+01,1.200000000000000000e+01,0.000000000000000000e+00,3.870967741935483986e+01,0.000000000000000000e+00
7.450700426595047166e-01,5.239461191490315736e-03,2.441814762678627959e-01,3.200000000000000000e+01,2.789354838709677438e+02,5.611773338259484234e+01,5.618451744030556227e+01,6.231101319663641647e+01,1.700000000000000000e+01,6.000000000000000000e+00,5.666666666666666430e+01,2.000000000000000000e+01
5.769950209232977967e-01,3.688428885407730312e-03,4.143832333907644938e-01,5.800000000000000000e+01,1.545438596491227941e+02,3.360298668698534641e+01,3.387397863510320661e+01,2.532084839432757306e+01,2.600000000000000000e+01,8.000000000000000000e+00,4.642857142857143060e+01,1.428571428571428470e+01
