5.900451862204461051e-01,1.950802716135761330e-03,4.050851171376520510e-01,3.798688888888889181e+01,1.624527300615871752e+02,2.260000000000000000e+02,3.900000000000000000e+01,1.000000000000000000e+00,2.313684210526315894e+02,6.963068599714088691e+01
4.924556759613746282e-01,1.883774878289263058e-02,4.404340432465585209e-02,5.930212671007749492e+01,8.215973601602077281e+01,1.800000000000000000e+02,2.600000000000000000e+01,6.000000000000000000e+00,1.740000000000000000e+02,2.532867281692166728e+01
5.377237767437295091e-01,2.526447485630269746e-03,4.567376946161771367e-01,3.139703912762766791e+01,1.682805849463045718e+02,2.660000000000000000e+02,3.400000000000000000e+01,6.000000000000000000e+00,2.747878787878788103e+02,7.100000000000000000e+01
7.282955209179888811e-01,1.204130060014650238e-03,2.681778819543972903e-01,6.770167578267040653e+01,1.050030693988933308e+02,2.870000000000000000e+02,3.200000000000000000e+01,4.000000000000000000e+00,2.834193548387096939e+02,3.889644371061875461e+01
7.178148676200875045e-01,1.738676591360244390e-03,2.787890651803881514e-01,8.407503097085398736e+01,8.789742555959780645e+01,2.140000000000000000e+02,4.300000000000000000e+01,1.000000000000000000e+00,2.084047619047618980e+02,2.797429133346823704e+01
3.871561258451953758e-01,1.732000376770655506e-03,6.082080644851736162e-01,7.187005579000440036e+01,6.897444865538284375e+01,2.350000000000000000e+02,5.900000000000000000e+01,5.000000000000000000e+00,2.347068965517241281e+02,2.545722246119157006e+01
4.485024732509505507e-01,3.361526502886502069e-03,5.449944268982366280e-01,1.364464504386831720e+02,4.049251547693425834e+01,2.490000000000000000e+02,7.200000000000000000e+01,3.000000000000000000e+00,2.485774647887323852e+02,2.000749859427709865e+01
8.235314259866900466e-01,1.975648667940740899e-03,1.720229490044197784e-01,1.069067349787288208e+02,1.419645560877262938e+02,2.600000000000000000e+02,3.700000000000000000e+01,1.000000000000000000e+00,2.474166666666666572e+02,3.955466380303880669e+01
7.177809995873831728e-01,1.083035067545742511e-02,2.602472715978489393e-01,7.560281637743833016e+01,2.425027780066254763e+02,2.580000000000000000e+02,4.000000000000000000e+01,2.000000000000000000e+00,2.243333333333333428e+02,7.032742970151157635e+01
7.793594799039759158e-01,3.371138825439874958e-03,2.121664879535930803e-01,3.280708451054497488e+01,5.094125379168125534e+01,2.290000000000000000e+02,2.900000000000000000e+01,7.000000000000000000e+00,2.298571428571428612e+02,1.902921730158944413e+01
7.293396563320875270e-01,1.466852822906680991e-03,2.665264318696691226e-01,6.088133333333333752e+01,9.224099030357423601e+01,2.380000000000000000e+02,3.800000000000000000e+01,3.000000000000000000e+00,2.369729729729729684e+02,3.698385533655942936e+01
3.794723369832765925e-01,2.388912300068493037e-03,6.157480971493810573e-01,6.662920563193405599e+01,8.588027383088379452e+01,2.710000000000000000e+02,6.600000000000000000e+01,4.000000000000000000e+00,2.704769230769230717e+02,4.044305410079708452e+01
6.575436926176538854e-01,7.852019788065864314e-03,3.253808409875693641e-01,5.245375318127742048e+01,4.550445330575097813e+01,2.290000000000000000e+02,4.000000000000000000e+01,4.000000000000000000e+00,2.280000000000000000e+02,1.999736824789965439e+01
6.248686290571252577e-01,6.125903336632748837e-03,3.626335891881695694e-01,4.666555555555555657e+01,7.118242409471598364e+01,2.250000000000000000e+02,4.100000000000000000e+01,2.000000000000000000e+00,2.192249999999999943e+02,2.649189522892827853e+01
8.351151114719558288e-01,3.076898734186830475e-03,1.586584087112960229e-01,2.043046007905321346e+02,3.993514307047064449e+02,1.970000000000000000e+02,4.200000000000000000e+01,2.000000000000000000e+00,2.160243902439024453e+02,1.739147061061829902e+02
6.432068124060581482e-01,1.412516099850684784e-02,6.130344849198374191e-02,5.763248012248663343e+01,5.911267138697517964e+01,1.940000000000000000e+02,2.400000000000000000e+01,1.000000000000000000e+00,1.923478260869565304e+02,2.295945042104369804e+01
5.185575210375704680e-01,1.933339963719526771e-03,4.744530000428142102e-01,9.860825876899546927e+01,2.686110830689588624e+01,2.150000000000000000e+02,4.400000000000000000e+01,4.000000000000000000e+00,2.156046511627907023e+02,9.788233947425030834e+00
5.050723540222723518e-01,1.878283522832450850e-03,4.909527931798373657e-01,1.343730009553808884e+02,2.270560991456386262e+02,1.450000000000000000e+02,8.500000000000000000e+01,1.000000000000000000e+00,1.839523809523809632e+02,9.791722592337939091e+01
7.452323402488404414e-01,6.158084694332022734e-03,2.418810451338822276e-01,3.771482511653594116e+01,1.610985957239378763e+02,2.910000000000000000e+02,3.200000000000000000e+01,3.000000000000000000e+00,2.828387096774193310e+02,4.171650352877942680e+01
6.141329318987680530e-01,1.979835865716623056e-03,3.818786810433928980e-01,3.795913392639021566e+01,8.289338171923736809e+01,2.280000000000000000e+02,4.000000000000000000e+01,8.000000000000000000e+00,2.243076923076923208e+02,2.888088058141397241e+01
7.877812025950766683e-01,2.562832925128258853e-03,2.075844369798706401e-01,5.632346078357507935e+01,2.281082095163167480e+02,1.990000000000000000e+02,4.000000000000000000e+01,4.000000000000000000e+00,2.281538461538461604e+02,1.270647369194972640e+02
4.987878287579106673e-01,3.641324614459530602e-03,4.941987051637123929e-01,1.686972803562698076e+01,7.128218927815598818e+02,1.340000000000000000e+02,5.400000000000000000e+01,2.000000000000000000e+00,1.661509433962264097e+02,2.990669786056423050e+02
7.093432283073024536e-01,1.478605257324468398e-03,2.871303818838221722e-01,1.101192949256961668e+02,1.493904375603308665e+02,3.130000000000000000e+02,2.900000000000000000e+01,2.000000000000000000e+00,3.071785714285714448e+02,4.850162272963047627e+01
6.327978674669800796e-01,2.449545861485339249e-03,3.625956694574508643e-01,6.445645629452423009e+01,1.349798338847531909e+02,2.590000000000000000e+02,3.600000000000000000e+01,1.000000000000000000e+00,2.521999999999999886e+02,3.711904537312031493e+01
6.067491984603600175e-01,1.723469933656442783e-03,3.895415198618831787e-01,1.128940419391771428e+02,4.996157645716404971e+01,2.455000000000000000e+02,3.700000000000000000e+01,1.000000000000000000e+00,2.441111111111111143e+02,2.443299876338204513e+01
5.870465941251882258e-01,3.049541627163894833e-03,4.063925417300948140e-01,1.171893327373436051e+02,9.315697624022702428e+01,2.520000000000000000e+02,3.600000000000000000e+01,1.000000000000000000e+00,2.475999999999999943e+02,4.063901342016936979e+01
7.288139110886586725e-01,1.458379714816892408e-03,2.680803623949946646e-01,4.832129473031325517e+01,2.122385437884502153e+02,2.710000000000000000e+02,3.400000000000000000e+01,1.000000000000000000e+00,2.681515151515151274e+02,9.096359161774560675e+01
5.327358228225402836e-01,2.313784940803250128e-03,4.619569903541774214e-01,3.403624798166855925e+01,1.056460686489925820e+02,1.845000000000000000e+02,4.900000000000000000e+01,2.000000000000000000e+00,1.822916666666666572e+02,4.044118397997426939e+01
8.181227877886235733e-01,4.473478841526883250e-03,1.715761891197533917e-01,4.054340244084631451e+01,2.548380217205308895e+02,2.880000000000000000e+02,2.800000000000000000e+01,4.000000000000000000e+00,2.628148148148148380e+02,1.411052525871815533e+02
9.319715878533905151e-01,9.811179812596955603e-04,6.580509910992742018e-02,1.097930126297477074e+02,1.649387899245314202e+02,2.560000000000000000e+02,2.900000000000000000e+01,7.000000000000000000e+00,2.381785714285714164e+02,4.829807142840905954e+01
3.839836964337182135e-01,5.098809473824730473e-03,6.053682270710049051e-01,8.979699882020862844e+01,7.467461525389801125e+01,2.560000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+00,2.565797101449275601e+02,3.007026086077894433e+01
8.305345364342039405e-01,1.309925290353323394e-03,1.663401286785756439e-01,2.367129491834632802e+02,1.245586312051868561e+02,3.225000000000000000e+02,2.900000000000000000e+01,1.000000000000000000e+00,3.141428571428571672e+02,4.063432229222173220e+01
7.020121836237677160e-01,4.136387043889750391e-03,2.885672462110879244e-01,9.876308763197570784e+01,1.855465172941244987e+02,2.370000000000000000e+02,4.200000000000000000e+01,1.100000000000000000e+01,2.143658536585365937e+02,6.064095150968527292e+01
5.085150652073828770e-01,3.701939144186673896e-03,4.842855435651431950e-01,8.129036546803023100e+01,1.611166448429891318e+02,2.975000000000000000e+02,6.300000000000000000e+01,1.000000000000000000e+00,2.882258064516129252e+02,5.307510916724292827e+01
4.353604899657467220e-01,1.379077736417774411e-02,5.352842133407681446e-01,8.291148207207697851e+01,4.280563891974997404e+01,2.840000000000000000e+02,6.400000000000000000e+01,6.000000000000000000e+00,2.825873015873015675e+02,1.921524932056862056e+01
7.054116340385160333e-01,2.156723343584563725e-03,2.895657914195503557e-01,6.547238471707898100e+01,4.531865408004259166e+01,3.440000000000000000e+02,2.700000000000000000e+01,4.000000000000000000e+00,3.409230769230769056e+02,2.267774239204599596e+01
5.657186104549940531e-01,3.407122532265008819e-03,4.262913697989824113e-01,2.793468888888888841e+02,1.110203706330051716e+02,1.300000000000000000e+02,1.280000000000000000e+02,1.000000000000000000e+00,1.391338582677165334e+02,4.666292502006889009e+01
7.029135637486714216e-01,1.984742736446646130e-03,2.928229053665605819e-01,7.529689456088344457e+01,7.713228909597391691e+01,2.300000000000000000e+02,4.000000000000000000e+01,2.000000000000000000e+00,2.252051282051282044e+02,2.375145424910585135e+01
7.183733229078250737e-01,2.424947128130440499e-03,2.763328363627577944e-01,5.550356319955960771e+01,2.274964387185646331e+02,3.225000000000000000e+02,2.500000000000000000e+01,1.000000000000000000e+00,3.065000000000000000e+02,7.302233130738306954e+01
6.503700396454633603e-01,2.560820480026085397e-03,3.436232633158972649e-01,6.879365387934002740e+01,6.890630905137302875e+01,2.775000000000000000e+02,3.300000000000000000e+01,1.000000000000000000e+00,2.777187500000000000e+02,2.072632734377439689e+01
5.732929014347134533e-01,4.284682760245510369e-03,4.176409653640053565e-01,2.057416298484019990e+01,1.839802107529990565e+02,3.240000000000000000e+02,2.700000000000000000e+01,5.000000000000000000e+00,3.410000000000000000e+02,7.654384364532525353e+01
6.149641170081623365e-01,2.174030524899640219e-03,3.801532512275969666e-01,5.241901175286437820e+01,9.755705129762540651e+01,2.480000000000000000e+02,3.700000000000000000e+01,4.000000000000000000e+00,2.466388888888888857e+02,4.327486898552421479e+01
6.041912650191060274e-01,2.170058751326978813e-03,3.905147585449888492e-01,8.626033382732494204e+01,4.628960723099228147e+01,2.560000000000000000e+02,4.000000000000000000e+01,3.000000000000000000e+00,2.556410256410256352e+02,2.496998197836754585e+01
6.965716502261478649e-01,2.123815408821512485e-03,2.989729278179985572e-01,1.087443073353464200e+02,9.489648678836863382e+01,2.020000000000000000e+02,4.500000000000000000e+01,7.000000000000000000e+00,1.992954545454545325e+02,3.182802626324719952e+01
7.371131647029497413e-01,3.740499756058520905e-03,2.547923064068167709e-01,8.934962912648869349e+01,4.847572270332828737e+01,2.500000000000000000e+02,3.600000000000000000e+01,1.000000000000000000e+00,2.502285714285714278e+02,2.250555486985379972e+01
7.739316043450967797e-01,3.955665877403958218e-03,2.181613834054150769e-01,1.165426525562102711e+02,1.055139287393666763e+02,2.570000000000000000e+02,3.500000000000000000e+01,9.000000000000000000e+00,2.547941176470588118e+02,4.015009717336064909e+01
4.305768154905185718e-01,2.807180066838978628e-03,5.636196760248456394e-01,6.614027881760003424e+01,7.937968119643761611e+01,2.220000000000000000e+02,6.400000000000000000e+01,6.000000000000000000e+00,2.197619047619047592e+02,2.470993009219755621e+01
6.772488615604025375e-01,3.952443310823319268e-03,3.141073690635989846e-01,7.266252216156325971e+01,2.091846605806029658e+01,3.510000000000000000e+02,2.600000000000000000e+01,1.000000000000000000e+00,3.512400000000000091e+02,9.632843124782352717e+00
4.912497861029700985e-01,3.921203017763813699e-03,5.011796476076455509e-01,2.778982888316782862e+01,4.712876291446197285e+01,2.010000000000000000e+02,4.500000000000000000e+01,4.000000000000000000e+00,2.009090909090909065e+02,2.093456027609580161e+01
6.318810330705144640e-01,4.699147516175413049e-03,3.581362022220966335e-01,3.607410689822104644e+01,2.965956499880548449e+02,2.750000000000000000e+02,3.600000000000000000e+01,5.000000000000000000e+00,2.521428571428571388e+02,1.006590050324244316e+02
6.781591350520896899e-01,1.543030944906101853e-03,3.188987327538913008e-01,6.087666666666667226e+01,6.391781855120427736e+01,3.075000000000000000e+02,2.900000000000000000e+01,3.000000000000000000e+00,3.068571428571428328e+02,2.222527756773721208e+01
5.447502800258734457e-01,2.401542528081150422e-03,4.506055623526104004e-01,2.726990462629658651e+01,4.358955367762802666e+02,2.825000000000000000e+02,2.500000000000000000e+01,1.000000000000000000e+00,3.558750000000000000e+02,2.074039327118649965e+02
6.165191896492617785e-01,3.937716752678377917e-03,3.743448043402974879e-01,7.391982823913572531e+01,1.724241110578044243e+02,3.015000000000000000e+02,3.100000000000000000e+01,1.000000000000000000e+00,2.876000000000000227e+02,4.115320409028380766e+01
6.583153342808060193e-01,3.355643179233583004e-03,3.342137460576417585e-01,5.455232158212265858e+01,1.983518120865667527e+02,3.770000000000000000e+02,2.500000000000000000e+01,2.000000000000000000e+00,3.675833333333333144e+02,7.458464698057764508e+01
5.433516814506795800e-01,1.699884500533208227e-03,4.530127562632531024e-01,4.111355555555555696e+01,8.414704762249692749e+01,2.500000000000000000e+02,3.600000000000000000e+01,4.000000000000000000e+00,2.488571428571428612e+02,2.907293060765713477e+01
3.699293861775965198e-01,4.364241483894732918e-03,6.219069223065749608e-01,8.813822380384749522e+01,7.789638310823961831e+01,2.630000000000000000e+02,6.900000000000000000e+01,2.000000000000000000e+00,2.586617647058823763e+02,2.515563495818091511e+01
7.876129767717109376e-01,2.923177592555253456e-03,2.067568113856205203e-01,8.724321273732519444e+01,1.417713479950806743e+02,2.410000000000000000e+02,3.900000000000000000e+01,2.000000000000000000e+00,2.329736842105263293e+02,4.451814085139747590e+01
6.764734444528174295e-01,3.621137665574855179e-03,3.162459668025043857e-01,1.033793416830714875e+02,4.089673837699705672e+01,2.930000000000000000e+02,3.100000000000000000e+01,1.000000000000000000e+00,2.939333333333333371e+02,1.213998807020944248e+01
5.624101130202077137e-01,4.749041199168651910e-03,4.291655751451119438e-01,2.989703102717174232e+01,1.250405664228992038e+02,2.440000000000000000e+02,3.800000000000000000e+01,7.000000000000000000e+00,2.388378378378378386e+02,3.314949304120484896e+01
6.281881671946578649e-01,3.032510810121137688e-03,3.655025053459050599e-01,5.676757042411338716e+01,6.361327142345185592e+01,2.670000000000000000e+02,3.400000000000000000e+01,1.000000000000000000e+00,2.627272727272727479e+02,2.412402847784755977e+01
4.089344167814772946e-01,4.839577486462365470e-03,5.813002769009333326e-01,1.042947869250713353e+02,1.034530098765872310e+02,1.870000000000000000e+02,8.900000000000000000e+01,4.000000000000000000e+00,1.910000000000000000e+02,4.816673626849363643e+01
4.037973420510298506e-01,3.878751654837350304e-03,5.873205409202739702e-01,7.092400000000000659e+01,2.944522752621506925e+02,3.295000000000000000e+02,4.700000000000000000e+01,1.000000000000000000e+00,3.797391304347826235e+02,1.524804541208114586e+02
7.382358556431902752e-01,1.575832536230468983e-03,2.586248941659080036e-01,8.604823937268085388e+01,2.720975418483091630e+02,2.470000000000000000e+02,3.500000000000000000e+01,1.000000000000000000e+00,2.543235294117646959e+02,9.371297248578348160e+01
7.656365502971723691e-01,2.596978257044591561e-03,2.278507132492042508e-01,3.123410918486648313e+01,3.432108260400756876e+02,3.500000000000000000e+02,2.600000000000000000e+01,4.000000000000000000e+00,2.816399999999999864e+02,1.348034062378741567e+02
7.391708507749594759e-01,1.833593484078827052e-03,2.562850281507116912e-01,8.410221938203642367e+01,4.954247836632485047e+01,2.780000000000000000e+02,3.200000000000000000e+01,5.000000000000000000e+00,2.787419354838709751e+02,2.061795334168743210e+01
7.458020873549341401e-01,6.473217154174690235e-03,2.432492832056943888e-01,5.848256941103451823e+01,2.465520810486298444e+02,3.330000000000000000e+02,2.800000000000000000e+01,3.000000000000000000e+00,3.155555555555555429e+02,8.621239425440477078e+01
6.377368242685597099e-01,2.143153994068920567e-03,3.572366780677588838e-01,8.573967409745564794e+01,1.632543540827751372e+02,3.255000000000000000e+02,2.900000000000000000e+01,1.000000000000000000e+00,3.165000000000000000e+02,6.127714817849219031e+01
7.232543893787736211e-01,5.123317565154718659e-03,2.647363334634291188e-01,1.077249601729489967e+02,1.159298522371638285e+02,2.760000000000000000e+02,3.400000000000000000e+01,5.000000000000000000e+00,2.690000000000000000e+02,3.861144584187439932e+01
6.415454662259422181e-01,4.241620354849956476e-03,3.490117483714929025e-01,7.055488070476522466e+01,1.118794372014965575e+02,2.670000000000000000e+02,3.400000000000000000e+01,1.000000000000000000e+00,2.641212121212121247e+02,4.672057897757689204e+01
7.928637317051077105e-01,6.741257143895256453e-03,1.931471240780546494e-01,7.076297062716783159e+01,1.885558604808633731e+02,2.980000000000000000e+02,3.200000000000000000e+01,2.000000000000000000e+00,2.825161290322580498e+02,6.935248133027877770e+01
7.909038781686960062e-01,2.739367887563222068e-03,2.026547211649928348e-01,1.821968145197578437e+01,1.505181621723322962e+02,2.250000000000000000e+02,3.900000000000000000e+01,2.000000000000000000e+00,2.156578947368421098e+02,5.163541629750084638e+01
8.745567467497997738e-01,1.227733809051115765e-03,1.222726384763600377e-01,5.023155555555555907e+01,1.442399738908296172e+02,2.590000000000000000e+02,3.600000000000000000e+01,3.000000000000000000e+00,2.538571428571428612e+02,6.345911143034869184e+01
7.137102813689666370e-01,1.963776777417332656e-02,5.784720614352331647e-02,1.098006498670992812e+02,1.638004928845997767e+02,2.175000000000000000e+02,2.300000000000000000e+01,4.000000000000000000e+00,2.001363636363636260e+02,5.775894076327264060e+01
7.055718262206338576e-01,2.127773508113642211e-03,2.886558546809925296e-01,4.559230269377058420e+01,1.338335514776985633e+02,2.570000000000000000e+02,3.600000000000000000e+01,5.000000000000000000e+00,2.481714285714285779e+02,3.457685386974083741e+01
5.837167481050511419e-01,7.038995514667480656e-03,4.011815865255982105e-01,8.277394448926627035e+01,1.124165097097788362e+02,2.200000000000000000e+02,4.300000000000000000e+01,1.000000000000000000e+00,2.093571428571428612e+02,4.998121598380247832e+01
6.675887010816972111e-01,2.825782284744609175e-03,3.260270653163512278e-01,3.692733333333333690e+01,1.090544773666442211e+02,2.090000000000000000e+02,4.400000000000000000e+01,1.000000000000000000e+00,2.013255813953488484e+02,3.424317797890899584e+01
7.275550852601418983e-01,1.021129184090322807e-03,2.701141385126105132e-01,1.165936245213169400e+02,2.250348883059271429e+03,1.910000000000000000e+02,1.700000000000000000e+01,4.000000000000000000e+00,4.840625000000000000e+02,3.728471536702405729e+02
6.754868551574192415e-01,1.852531147884362668e-03,3.200330318730046919e-01,6.208682793567296443e+01,9.178254634009766733e+01,2.050000000000000000e+02,4.500000000000000000e+01,3.000000000000000000e+00,2.018636363636363740e+02,3.485117861942104867e+01
6.374592691396412381e-01,3.471663807726484922e-03,3.549019439637030593e-01,5.633298886485097512e+01,4.540794545469621823e+01,2.740000000000000000e+02,3.300000000000000000e+01,1.000000000000000000e+00,2.701562500000000000e+02,2.190153920058676462e+01
7.450700426595047166e-01,5.239461191490315736e-03,2.441814762678627959e-01,7.242582599970843660e+01,2.043258615411450592e+02,2.930000000000000000e+02,3.200000000000000000e+01,5.000000000000000000e+00,2.789354838709677438e+02,5.611773338259484234e+01
5.769950209232977967e-01,3.688428885407730312e-03,4.143832333907644938e-01,2.915670492725690721e+01,8.365917623430308936e+01,1.500000000000000000e+02,5.800000000000000000e+01,5.000000000000000000e+00,1.545438596491227941e+02,3.360298668698534641e+01
8.270015001288962830e-01,4.390009176462227047e-03,1.642643870365137204e-01,6.553660015835417596e+01,1.993406193922416378e+03,4.285000000000000000e+02,1.500000000000000000e+01,4.000000000000000000e+00,6.120000000000000000e+02,7.990619981722801413e+02
7.250163955912405367e-01,8.007747524245040563e-03,2.581671659205587721e-01,4.292016705611619187e+01,1.386876043739269448e+02,4.060000000000000000e+02,2.300000000000000000e+01,1.000000000000000000e+00,3.979090909090909349e+02,4.544331895994435655e+01
8.862198157529657117e-01,1.110298998346261794e-03,1.108485688552408449e-01,6.353186407984249229e+01,1.195034866994822522e+02,2.065000000000000000e+02,4.100000000000000000e+01,5.000000000000000000e+00,2.025500000000000114e+02,5.563894596137050996e+01
6.700158505589463021e-01,2.783096811007097077e-03,3.239047354187612471e-01,1.336357740209582801e+02,5.764147298534302166e+01,2.595000000000000000e+02,3.500000000000000000e+01,1.000000000000000000e+00,2.589705882352941444e+02,2.259726451667023284e+01
8.570610134750396014e-01,1.020495966480383307e-03,1.406290073029086152e-01,2.600844021021902108e+02,1.412275309058259722e+02,2.530000000000000000e+02,3.800000000000000000e+01,1.000000000000000000e+00,2.401081081081080981e+02,4.839737137030848402e+01
4.201330389817757860e-01,2.257494530134960750e-03,5.741320947285152299e-01,2.301028878551217076e+02,7.778201893198583150e+01,2.360000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,2.359466666666666583e+02,3.147972320356348064e+01
8.153284842582502190e-01,1.469241348191298096e-03,1.814208190855812197e-01,1.129325054014148719e+02,1.014150174629610177e+02,2.600000000000000000e+02,3.500000000000000000e+01,5.000000000000000000e+00,2.582352941176470722e+02,3.727701379638338608e+01
6.878191589745595858e-01,3.583998494392833228e-03,3.046788670989457604e-01,1.142692948639891171e+02,1.271915744675505380e+02,2.470000000000000000e+02,3.800000000000000000e+01,5.000000000000000000e+00,2.397027027027027088e+02,2.948493023751474240e+01
7.491541294062794565e-01,1.012570866621585047e-02,2.295470216281138565e-01,6.943974453231079735e+01,2.155186405962241736e+02,3.270000000000000000e+02,2.600000000000000000e+01,1.000000000000000000e+00,3.061200000000000045e+02,6.907634665112701100e+01
6.837424523910442531e-01,2.827755951371272065e-03,3.094524127170938388e-01,4.225000013825768264e+01,1.178726064350725267e+02,3.400000000000000000e+02,2.700000000000000000e+01,1.000000000000000000e+00,3.350769230769230944e+02,4.868223495280388136e+01
6.642104125218772914e-01,2.501529848068352688e-03,3.304750556603253675e-01,2.295764791326005749e+01,1.678554120140415193e+02,2.775000000000000000e+02,2.900000000000000000e+01,3.000000000000000000e+00,2.651785714285714448e+02,3.699799794383274332e+01
7.452890154337259432e-01,7.957315509076884341e-03,2.371053539094741258e-01,5.051600000000000534e+01,1.436253820884901131e+02,2.180000000000000000e+02,4.200000000000000000e+01,1.000000000000000000e+00,2.134878048780487916e+02,7.031340554972430823e+01
6.572807363987870355e-01,5.731961136873284235e-03,3.312307571319880184e-01,5.798493487108969191e+01,2.369436571532516780e+02,1.970000000000000000e+02,4.800000000000000000e+01,3.000000000000000000e+00,1.889574468085106389e+02,6.884813154611607899e+01
6.975869773304212984e-01,2.900424916948893088e-03,2.939708803802270620e-01,4.260702993671459637e+01,6.976301442008460185e+01,2.150000000000000000e+02,4.200000000000000000e+01,1.000000000000000000e+00,2.140731707317073074e+02,3.591726604294931491e+01
6.948176758753890070e-01,3.023209094121335951e-03,2.981464771757728061e-01,6.750563318740383068e+01,1.333916199130910627e+02,2.570000000000000000e+02,3.600000000000000000e+01,3.000000000000000000e+00,2.469714285714285609e+02,4.505323648359858879e+01
4.380143009151645783e-01,3.243256333422187779e-03,5.551531146607583400e-01,3.117924805555291101e+01,9.187196718125656503e+01,1.200000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+00,1.281594202898550634e+02,3.836205232809539467e+01
7.612949821892460722e-01,4.937772466015279312e-03,2.285342802110343907e-01,5.025088257120464874e+01,8.899752314879178527e+01,2.660000000000000000e+02,3.400000000000000000e+01,1.000000000000000000e+00,2.662424242424242493e+02,3.679886207479790983e+01
6.282972710317418219e-01,1.756278126325812013e-03,3.674476135799479848e-01,7.084139314007975941e+01,1.440269072083407593e+02,2.810000000000000000e+02,3.300000000000000000e+01,2.000000000000000000e+00,2.695000000000000000e+02,3.006605630832690323e+01
6.740957711431148081e-01,2.338039575448716545e-03,3.205907929822914837e-01,1.021606683657766439e+02,3.801284385359638662e+01,2.820000000000000000e+02,3.200000000000000000e+01,1.000000000000000000e+00,2.811290322580645125e+02,1.657508169914505558e+01
