4.598760530656706425e-01,2.530369822755456077e-01,5.300688711971406342e-01,1.909633418584825160e-01,2.325581395348836483e-02
8.372365903728558045e-01,1.143947376629333018e-01,1.613034022347264451e-01,1.670929241261721876e-01,5.348837209302325091e-01
6.467463710945047239e-01,2.081744230325193734e-01,3.446076189983001692e-01,1.641091219096333931e-01,0.000000000000000000e+00
3.218500349081337975e-01,6.163930921837868643e-02,6.833252473908781877e-01,1.824381926683716904e-01,0.000000000000000000e+00
5.608679652347646760e-01,4.196716573364924624e-02,4.455360834172624740e-01,1.184995737425404844e-01,5.813953488372092249e-01
6.759106530547194236e-01,2.545003108853252094e-01,3.117610926111447633e-01,2.472293265132139706e-01,2.325581395348836483e-02
4.406071054879815430e-01,6.450984787173841273e-02,5.648619538978116861e-01,1.935208866155157525e-01,2.325581395348836483e-02
7.522794054465196112e-01,9.101949002004519618e-02,2.497564665572990228e-01,1.687979539641943638e-01,8.604651162790696306e-01
2.335801455262661031e-01,1.400599238996748652e-01,7.679246317773658070e-01,1.133844842284739834e-01,1.395348837209302029e-01
6.114951422210352927e-01,4.171823366417467399e-02,3.935670890457045878e-01,2.659846547314577703e-01,9.302325581395347320e-02
4.741078329861346807e-01,8.586817841611171787e-02,5.300003163501797454e-01,2.199488491048593175e-01,2.325581395348836483e-02
4.273544242271695159e-01,5.285255216463614208e-02,5.787155528694000184e-01,2.084398976982096974e-01,4.651162790697672966e-02
3.919912387275824583e-01,1.131507740688066643e-01,6.091804112271623772e-01,2.139812446717817285e-01,6.976744186046510143e-02
6.464420637186958363e-01,4.079855167697509638e-02,3.591266764714056148e-01,2.301790281329923193e-01,2.093023255813953043e-01
2.945116442775913557e-01,7.969495100971801804e-02,7.096350347092627020e-01,1.564364876385336556e-01,1.860465116279069464e-01
6.881964096635037054e-01,1.355574740822629853e-01,3.075415307683336263e-01,2.387041773231031450e-01,6.046511627906976383e-01
9.463353545478222495e-01,1.869292762201714420e-02,5.812537747862051019e-02,2.173913043478260809e-01,2.093023255813953043e-01
4.924093537959441935e-01,2.970803536553807689e-01,4.926901338826879528e-01,2.216538789428814937e-01,9.302325581395347320e-02
8.290151531456140255e-01,3.404813397875590397e-02,1.751911363185944537e-01,2.740835464620630657e-01,2.325581395348836483e-02
5.983370292812750790e-01,1.625710629069818114e-01,3.961647871883939853e-01,2.011935208866154901e-01,2.558139534883720478e-01
7.566702790868844453e-01,9.713023772433347636e-02,2.430325455793038436e-01,2.506393861892582953e-01,1.627906976744185608e-01
4.754168736949476726e-01,7.786364207381646363e-01,4.738821048975390138e-01,2.361466325660698806e-01,0.000000000000000000e+00
6.044385270106281682e-01,7.255315385947021245e-02,3.979700509034104217e-01,2.924126172208013630e-01,0.000000000000000000e+00
7.383498638149178506e-01,2.263035321622494656e-01,2.518214550728441470e-01,1.069906223358908642e-01,4.186046511627906641e-01
5.999548698479513220e-01,6.473296972976663732e-02,4.038585670911405412e-01,1.952259164535379288e-01,4.651162790697672966e-02
5.125546423998801338e-01,9.674710416243322009e-02,4.890027607624967132e-01,2.762148337595907721e-01,9.302325581395347320e-02
5.056472159939480182e-01,9.092798149759129256e-02,4.957002204670502565e-01,2.357203751065643504e-01,2.325581395348836483e-02
3.673054470604713018e-01,1.693142639390512461e-01,6.295163668407288693e-01,2.753623188405797118e-01,2.093023255813953043e-01
4.420989566518164771e-01,7.334013412952777866e-02,5.617425599906894496e-01,2.105711849957374038e-01,4.651162790697672966e-02
5.154930525532958052e-01,6.130755165794098127e-02,4.892581329561652703e-01,2.156862745098039047e-01,4.651162790697672966e-02
5.885720972710799526e-01,7.105678683612925983e-02,4.149771546964155511e-01,1.713554987212276004e-01,6.976744186046510143e-02
6.613379647923613991e-01,1.445695478700773917e-01,3.351032821220386593e-01,2.122762148337595800e-01,4.651162790697672966e-02
7.274214778509024981e-01,1.543534340616529998e-01,2.688784626731374749e-01,2.182438192668371413e-01,2.325581395348836483e-02
4.575126461162084546e-01,1.530595509177213320e-01,5.395461388345769160e-01,1.918158567774935763e-01,2.325581395348836483e-02
5.538906232724238876e-01,1.542068997258914387e-01,4.423386175487585836e-01,2.983802216538788965e-01,0.000000000000000000e+00
2.200505026335952685e-01,1.527863625615161758e-01,7.805454345050217846e-01,1.705029838022165123e-01,0.000000000000000000e+00
4.724622543467292823e-01,1.881605208547816599e-01,5.219380730786049583e-01,2.335890878090366440e-01,2.558139534883720478e-01
5.555244260831734282e-01,4.464775431162244096e-02,4.510008943713079144e-01,2.612958226768968273e-01,4.651162790697672966e-02
3.160757721223489414e-01,8.368540378641603494e-02,6.891128581356007476e-01,2.399829497016197632e-01,3.488372093023255349e-01
4.448900761067386411e-01,1.535372637814278185e-01,5.512415047381308275e-01,2.561807331628303541e-01,2.325581395348836483e-02
5.199078144031098470e-01,1.270696137531750203e-01,4.786888123323044808e-01,3.205456095481670764e-01,4.651162790697672966e-02
3.135654998754587863e-01,5.178009153740627257e-02,6.934648091389841174e-01,2.122762148337595800e-01,4.651162790697672966e-02
5.437946154631714268e-01,1.111258753465400873e-01,4.573609295890180837e-01,2.250639386189258184e-01,6.976744186046510143e-02
7.519774656168249916e-01,1.074048354164367225e-01,2.482602073571580359e-01,2.046035805626598425e-01,1.162790697674418450e-01
5.524988672107069565e-01,1.391419968152072806e-01,4.462049751922015361e-01,2.489343563512361190e-01,0.000000000000000000e+00
3.477724929947027532e-01,1.904292521635581881e-01,6.503516376839892921e-01,2.071611253196930791e-01,4.651162790697672966e-02
4.658341203817240039e-01,1.123763604452586995e-01,5.352555669992856702e-01,2.267689684569479669e-01,2.325581395348836483e-02
5.208715499889544631e-01,2.383340369891297217e-01,4.690180262730317406e-01,1.585677749360613620e-01,6.976744186046510143e-02
5.191514602053790561e-01,2.037579233013924462e-01,4.708208797086704256e-01,2.872975277067348343e-01,4.418604651162789665e-01
6.633530246952574760e-01,4.613928575910784813e-02,3.420321938603034240e-01,2.097186700767263157e-01,3.720930232558139483e-01
4.926854976681519505e-01,3.402085961501933875e-01,4.890060372807976674e-01,2.983802216538788965e-01,3.720930232558139483e-01
6.650311990991834010e-01,5.786001466666768761e-02,3.378019645432571161e-01,2.361466325660698806e-01,2.325581395348836483e-02
6.769332626680423237e-01,2.688297978096258478e-01,3.142347217704593021e-01,2.830349531116794215e-01,1.860465116279069464e-01
4.829725111057130427e-01,7.193613771155339676e-02,5.203118289157520060e-01,2.766410912190963023e-01,1.162790697674418450e-01
6.364635657409090097e-01,2.074480901948728140e-01,3.530810272199151334e-01,2.344416027280477322e-01,6.976744186046510143e-02
4.898084455714930563e-01,1.673561597965817771e-01,5.054420293179019419e-01,2.267689684569479669e-01,6.976744186046510143e-02
7.614017740769564169e-01,2.810179282542272228e-01,2.236553377319764890e-01,2.531969309462915318e-01,3.255813953488371215e-01
7.229970660217089895e-01,1.096873715920991810e-01,2.771631676093248009e-01,1.824381926683716904e-01,3.488372093023255349e-01
9.080283416058427814e-01,3.031077935271422885e-02,9.552179295816981552e-02,2.199488491048593175e-01,3.023255813953488191e-01
7.534876335901237177e-01,1.035512816917182888e-01,2.453231590496259551e-01,1.867007672634271032e-01,3.023255813953488191e-01
6.047260476731480816e-01,7.123676681051835380e-02,3.963249818938577862e-01,2.182438192668371413e-01,6.976744186046510143e-02
3.860146703261675416e-01,2.945564830986669991e-01,5.997595574976264388e-01,1.867007672634271032e-01,3.023255813953488191e-01
5.365521008541257464e-01,1.029761428264774348e-01,4.638881627839156474e-01,1.773231031543051894e-01,1.395348837209302029e-01
6.441826623457492795e-01,2.091619564859882596e-02,3.628035277531340141e-01,1.619778346121056867e-01,1.627906976744185608e-01
5.507280891109411769e-01,5.872113511745751663e-02,4.530515867429267263e-01,1.739130434782608647e-01,6.976744186046510143e-02
4.824743417600096951e-01,1.323452241417976682e-01,5.160908775491601652e-01,2.327365728900255559e-01,0.000000000000000000e+00
6.756193535056761457e-01,2.127292934569794958e-01,3.159200278500047254e-01,2.489343563512361190e-01,1.395348837209302029e-01
3.739501898563633020e-01,1.422018169784390607e-01,6.236267333271935387e-01,1.270247229326513239e-01,1.860465116279069464e-01
8.226738890103780788e-01,1.741035944469729313e-01,1.714384158244137146e-01,3.644501278772378505e-01,2.558139534883720478e-01
6.396260995604436950e-01,3.386069095798431849e-01,3.412046697926255368e-01,3.452685421994884374e-01,2.325581395348836483e-02
9.031677278807308529e-01,4.907777232387107447e-02,1.001888201149966906e-01,1.751918158567774830e-01,2.790697674418604057e-01
5.409084659183098776e-01,1.010351782616571714e-01,4.600512156703110422e-01,2.203751065643648477e-01,2.325581395348836483e-02
8.766261548328906361e-01,2.088740241204554982e-02,1.287081587843625918e-01,2.148337595907928166e-01,1.162790697674418450e-01
6.114557420701831614e-01,3.045573206546231537e-02,3.935325811582771061e-01,1.994884910485933416e-01,2.325581395348836483e-02
8.017225965542642552e-01,4.129244441494566570e-02,2.024554233618257593e-01,2.208013640238704056e-01,9.302325581395347320e-02
5.728627034037473420e-01,1.374532299135118874e-01,4.252928870805725570e-01,2.097186700767263157e-01,4.651162790697672966e-02
6.636776637121656330e-01,3.986651459076270276e-01,3.131562624783877924e-01,2.766410912190963023e-01,1.395348837209302029e-01
5.655456336048636512e-01,1.030658880407083478e-01,4.339229507205428771e-01,2.890025575447570105e-01,9.302325581395347320e-02
4.326156635460759459e-01,1.113034743884378369e-01,5.697080110856284074e-01,2.344416027280477322e-01,2.325581395348836483e-02
6.760123764128215251e-01,3.363136995998905476e-01,3.031271499428689342e-01,1.849957374254049269e-01,3.023255813953488191e-01
5.180508681742295174e-01,2.351239129484385404e-01,4.732958850775931814e-01,1.670929241261721876e-01,4.651162790697673799e-01
5.795085456833700688e-01,1.194231733034402387e-01,4.192841240518567214e-01,1.824381926683716904e-01,1.395348837209302029e-01
5.854239794247159123e-01,1.119533991995042554e-01,4.134830196847825157e-01,2.182438192668371413e-01,1.395348837209302029e-01
1.245008836171777045e-01,1.219592362366163918e-01,8.781237322314218163e-01,1.014492753623188193e-01,2.325581395348836899e-01
7.047406583113344780e-01,1.990111107948006053e-01,2.876315587413947883e-01,2.259164535379369065e-01,1.627906976744185608e-01
4.660299452160394096e-01,5.434438378395068520e-02,5.387721161619462018e-01,2.387041773231031450e-01,2.325581395348836483e-02
5.482313043607373038e-01,8.079784110926352403e-02,4.540599596074795241e-01,2.395566922421142331e-01,2.325581395348836483e-02
5.889525628173748473e-01,1.146132158045188032e-01,4.108660582107375170e-01,1.709292412617220702e-01,2.325581395348836483e-02
5.464833433179645539e-01,1.309676137649518346e-01,4.513627709959040502e-01,2.574595055413469447e-01,0.000000000000000000e+00
6.048817222711277974e-01,2.742165313606621802e-02,3.986566499029000621e-01,2.144075021312872864e-01,0.000000000000000000e+00
5.987632999496348418e-01,9.926112626036251441e-02,4.027711997008083800e-01,1.960784313725490169e-01,6.976744186046510143e-02
6.333826389835066628e-01,5.013661909186899884e-02,3.707042375210790608e-01,1.602728047740835382e-01,0.000000000000000000e+00
4.720120502268446150e-01,6.849326842065903143e-02,5.324588415367575989e-01,1.811594202898550443e-01,4.651162790697673799e-01
5.124700068681999898e-01,1.581241657682785906e-02,4.949097884458640295e-01,2.425404944586529998e-01,2.325581395348836483e-02
5.795679895110431579e-01,8.097565262349958048e-02,4.222720708457204375e-01,2.391304347826086751e-01,1.860465116279069464e-01
5.697248764180689040e-01,1.997001784711389116e-01,4.239284889986719707e-01,1.777493606138107196e-01,0.000000000000000000e+00
8.596803075997010435e-01,7.179147545556860410e-02,1.419812102203398263e-01,2.647058823529411797e-01,4.883720930232557933e-01
7.668860281946189295e-01,3.570127193823899314e-02,2.377917274126669922e-01,1.372549019607842979e-01,5.813953488372092249e-01
8.715333899050364819e-01,1.225485052599283031e-01,1.261682690969148091e-01,2.011935208866154901e-01,5.348837209302325091e-01
4.720872140749559631e-01,9.443970421646347146e-02,5.285497063936047679e-01,2.476555839727195008e-01,5.348837209302325091e-01
2.859536460356476573e-01,1.597108579915018645e-01,7.134923661736950473e-01,1.082693947144074825e-01,1.162790697674418450e-01
6.106093723584135047e-01,5.597699735263431814e-02,3.935951562538565485e-01,1.619778346121056867e-01,2.325581395348836483e-02
3.595468329441807720e-01,1.282950675271109786e-01,6.378612391777422896e-01,2.088661551577152553e-01,1.627906976744185608e-01
5.907751688656726063e-01,5.617764451756444150e-02,4.149194983496198863e-01,2.114236999147484919e-01,1.162790697674418450e-01
5.315371071229230138e-01,1.899734056807131644e-01,4.612405575324652340e-01,1.466325660699062117e-01,2.325581395348836899e-01
5.384033984243343784e-01,3.246477830222577188e-01,4.436976573345934316e-01,2.587382779198635907e-01,3.023255813953488191e-01
5.463846466642462429e-01,1.219673270929990949e-01,4.539680240807864031e-01,4.006820119352088594e-01,1.627906976744185608e-01
3.168720595784110250e-01,8.222196462233653802e-02,6.872230991952105184e-01,1.193520886615515725e-01,3.953488372093022507e-01
7.758707016555785874e-01,2.367201181522067543e-02,2.290255606744167893e-01,2.361466325660698806e-01,9.302325581395347320e-02
6.265165526605710467e-01,8.745600414981369308e-02,3.754624332453682101e-01,2.591645353793691209e-01,4.651162790697672966e-02
4.347362301091284853e-01,7.225270491076594970e-02,5.698294796363547743e-01,2.028985507246376663e-01,4.651162790697672966e-02
6.873063206004792480e-01,4.072443588238212203e-02,3.152249491590055630e-01,2.169650468883205230e-01,4.186046511627906641e-01
6.606943962167399764e-01,2.112828030442561733e-01,3.302668276019245508e-01,2.003410059676044297e-01,6.976744186046510143e-02
6.976981067869273412e-01,9.166988182220589532e-02,3.035703754330780768e-01,2.276214833759590550e-01,6.976744186046510143e-02
3.499818801599272611e-01,7.427535151846460793e-02,6.559741962157683570e-01,1.624040920716112446e-01,4.651162790697672966e-02
4.878878714977584741e-01,1.836067783249643592e-01,5.043753992534176778e-01,1.837169650468883086e-01,0.000000000000000000e+00
5.326236255915699491e-01,1.088276627055489443e-01,4.645406408539790588e-01,1.901108269394714279e-01,5.813953488372092249e-01
4.653469500741268527e-01,1.305836966253365039e-01,5.330052835778670284e-01,1.662404092071610995e-01,2.790697674418604057e-01
7.993224349065268797e-01,2.518903079608465490e-01,1.880524690883207395e-01,1.935208866155157525e-01,1.162790697674418450e-01
5.257952666005323294e-01,9.201327346887520908e-02,4.762396868587682186e-01,2.199488491048593175e-01,1.162790697674418450e-01
6.842626321743916495e-01,2.875623682968526662e-01,3.005665151408297708e-01,2.229326513213981120e-01,3.953488372093022507e-01
4.802396221486661121e-01,1.179050754693582864e-01,5.207377700210916727e-01,2.331628303495311139e-01,2.325581395348836483e-02
4.917669082590604424e-01,4.619346429057503978e-02,5.138265085326175763e-01,2.122762148337595800e-01,0.000000000000000000e+00
2.523716455304089723e-01,3.190574965671465202e-02,7.568635323102466117e-01,1.142369991474850716e-01,0.000000000000000000e+00
4.319156323464673486e-01,9.608846479746363523e-02,5.695428994933757760e-01,1.653878942881500391e-01,1.162790697674418450e-01
4.180238278210902658e-01,1.533228812285729881e-01,5.788945395360768353e-01,1.845694799658993968e-01,6.976744186046510143e-02
7.967746143054448282e-01,5.729425117696793079e-02,2.054702813214464574e-01,2.604433077578857669e-01,9.302325581395347320e-02
7.779622710360646343e-01,9.164046536185872782e-02,2.226804304682995228e-01,2.190963341858482294e-01,1.162790697674418450e-01
7.684849101072751543e-01,4.362181958476162302e-01,2.058998291630075028e-01,2.566069906223358843e-01,4.651162790697672966e-02
5.872661811613112404e-01,1.277979059172398846e-01,4.113110286225984402e-01,2.037510656436487544e-01,5.116279069767440957e-01
6.516558583850690090e-01,3.531429229055292607e-02,3.516628190544422439e-01,2.190963341858482294e-01,3.023255813953488191e-01
5.167529410135871526e-01,8.953432348813646080e-02,4.836093409046087199e-01,2.702472293265131831e-01,4.651162790697672966e-02
5.918983019456178774e-01,3.250995328702622755e-01,3.915543012881430585e-01,3.000852514919010727e-01,2.325581395348836483e-02
1.393916194682281451e-01,1.754854639666645066e-01,8.593126454393769098e-01,1.167945439045183081e-01,0.000000000000000000e+00
5.401148677308438284e-01,1.301861932395058374e-01,4.589489922416523093e-01,2.357203751065643504e-01,1.395348837209302029e-01
5.327300065810900431e-01,7.090136163823287929e-02,4.714155091892948679e-01,1.636828644501278629e-01,1.395348837209302029e-01
4.765601635364616895e-01,1.045173157393567004e-01,5.245194704602096358e-01,2.753623188405797118e-01,2.325581395348836483e-02
6.253044684095268035e-01,9.368450488470132786e-02,3.750495961449208937e-01,2.412617220801363815e-01,2.325581395348836483e-02
4.310020513466174541e-01,2.212918069367794116e-01,5.598477755319297700e-01,2.199488491048593175e-01,2.325581395348836483e-02
7.681987385461059858e-01,4.125829618020575990e-02,2.362590840893240562e-01,2.855924978687126581e-01,1.627906976744185608e-01
5.128409609900780319e-01,1.116450047797039047e-01,4.882289999422606552e-01,1.862745098039215452e-01,2.790697674418604057e-01
8.295592738204675687e-01,5.294979159551762432e-02,1.734125538627653285e-01,8.525149190110825614e-02,0.000000000000000000e+00
4.326601023124395096e-01,1.255252317072593493e-01,5.666985548214062973e-01,1.389599317988064464e-01,0.000000000000000000e+00
5.520182736524080758e-01,9.633619502234273824e-02,4.499173316965774938e-01,2.182438192668371413e-01,2.325581395348836483e-02
2.912435907353847497e-01,5.527900881201421729e-02,7.157832755370960864e-01,1.956521739130434590e-01,2.325581395348836483e-02
7.381125402500193777e-01,2.831594910461625314e-02,2.676190501853227266e-01,1.930946291560102224e-01,9.302325581395347320e-02
7.604285404692789907e-01,4.905847427345848277e-02,2.438356263867178242e-01,1.888320545609548096e-01,1.395348837209302029e-01
8.181551022134596618e-01,2.139044008566106658e-01,1.721906728499298933e-01,2.097186700767263157e-01,4.651162790697672966e-02
5.186360386902084674e-01,5.891746346932039136e-02,4.863986812692782657e-01,1.364023870417732098e-01,9.302325581395347320e-02
3.591971516262273401e-01,9.056299291438105192e-02,6.436500380734722082e-01,1.764705882352941013e-01,2.325581395348836483e-02
2.270076359385159726e-01,8.075961077741894423e-02,7.777583866045745253e-01,1.645353793691389510e-01,1.627906976744185608e-01
5.165745790576716789e-01,3.759921668362798536e-02,4.890962618417147856e-01,2.429667519181585578e-01,3.488372093023255349e-01
7.408140421591340452e-01,3.646001783185176537e-01,2.379665406626269852e-01,1.862745098039215452e-01,1.627906976744185608e-01
6.862826152593419771e-01,1.678568243786665581e-01,3.075810493545151902e-01,1.973572037510656352e-01,4.651162790697672966e-02
4.271690004969293519e-01,1.596630015915768697e-01,5.703240289352935477e-01,1.675191815856777455e-01,9.302325581395347320e-02
8.741390231255393717e-01,6.785904811964568739e-02,1.277308208132861833e-01,1.679454390451832757e-01,2.325581395348836899e-01
7.203451059782507437e-01,1.993315860728668287e-01,2.716141534079343778e-01,2.092924126172207855e-01,2.093023255813953043e-01
5.865325365598409446e-01,1.250353782051144003e-01,4.121571333425015915e-01,2.071611253196930791e-01,1.395348837209302029e-01
2.977403298655615926e-01,2.147055069131618421e-01,6.953039795965565428e-01,2.306052855924978495e-01,0.000000000000000000e+00
6.664915966260293034e-01,2.810168518282586403e-01,3.187781700948080221e-01,2.156862745098039047e-01,2.325581395348836899e-01
3.984476299786865461e-01,1.430942659119970040e-01,6.005595842422020159e-01,2.710997442455242989e-01,4.651162790697672966e-02
6.624320948391837494e-01,2.390797161542710103e-01,3.264355199156297460e-01,1.739130434782608647e-01,2.790697674418604057e-01
5.626761090893364070e-01,3.425926333438045202e-01,4.220856447922605170e-01,1.756180733162830132e-01,2.325581395348836899e-01
7.713572764494358580e-01,5.735583931876737235e-02,2.298128327949505723e-01,1.176470588235293963e-01,2.325581395348836483e-02
3.965532226320614972e-01,8.781119795269672068e-02,6.079992807174117164e-01,1.142369991474850716e-01,5.116279069767440957e-01
4.656057556010325116e-01,1.445849671323690966e-01,5.334282284614575431e-01,2.263427109974424367e-01,1.162790697674418450e-01
7.426209754389850870e-01,8.895403875193189092e-02,2.578667731410838604e-01,2.220801364023870239e-01,4.186046511627906641e-01
4.929792578297893524e-01,2.909120330637887109e-01,4.926499638424648997e-01,1.683716965046888059e-01,0.000000000000000000e+00
4.988175508562589511e-01,1.141781678118098386e-01,5.000386517137209719e-01,2.907075873827791868e-01,6.976744186046510143e-02
6.746211159029100735e-01,3.120734510554423746e-01,3.034016933403346217e-01,2.037510656436487544e-01,4.651162790697672966e-02
4.265211864678432607e-01,4.614936259504382604e-02,5.787450374506987183e-01,1.994884910485933416e-01,0.000000000000000000e+00
5.610127048729023347e-01,1.740608830611410640e-01,4.349632161119835749e-01,2.046035805626598425e-01,1.627906976744185608e-01
5.213349686739701117e-01,8.597114739458705523e-02,4.801238275023311797e-01,2.369991474850809687e-01,1.395348837209302029e-01
5.858047474164287394e-01,4.864705388466012553e-02,4.180002582923770804e-01,3.043478260869564855e-01,2.325581395348836899e-01
7.538707432028489697e-01,5.952018178384776287e-02,2.496636274507472442e-01,2.514919011082693556e-01,1.395348837209302029e-01
4.614189846357180658e-01,5.909991603492212309e-02,5.420198764360769639e-01,1.619778346121056867e-01,3.953488372093022507e-01
6.947909286637482529e-01,9.904382838603864592e-02,3.072571459822627249e-01,2.549019607843137081e-01,3.953488372093022507e-01
6.530897963269537421e-01,7.358866421848270223e-02,3.505832420525770710e-01,2.463768115942028825e-01,2.325581395348836483e-02
5.200862896588177575e-01,1.227155035219641699e-01,4.779820851288846262e-01,1.815856777493606022e-01,1.162790697674418450e-01
4.302641539252667346e-01,1.421428004645786114e-01,5.708282590150304259e-01,2.412617220801363815e-01,2.093023255813953043e-01
4.895635182016359055e-01,7.901923788312917307e-02,5.130840891722550090e-01,2.378516624040920568e-01,0.000000000000000000e+00
7.927865357243539801e-01,6.314324994771922106e-02,2.096366152570832142e-01,1.820119352088661324e-01,1.162790697674418450e-01
4.289227028712768730e-01,8.724549773959275334e-02,5.735539773329272339e-01,1.781756180733162775e-01,0.000000000000000000e+00
8.290935798094772879e-01,7.930116790423899498e-02,1.720332954395603631e-01,3.052003410059676014e-01,9.302325581395347320e-02
5.158382332674731341e-01,1.160542873154463972e-01,4.837968625882951290e-01,2.438192668371696459e-01,6.976744186046510143e-02
8.263094243421801322e-01,2.286233076221724225e-01,1.621686917644558079e-01,2.020460358056265782e-01,9.302325581395347320e-02
5.218549366610640838e-01,2.585554750468449514e-01,4.652309166867958923e-01,2.203751065643648477e-01,2.325581395348836483e-02
2.824024975707372653e-01,6.894977441797776885e-02,7.233163303203832273e-01,1.875532821824381635e-01,0.000000000000000000e+00
5.794138180637110613e-01,1.052593952147598683e-01,4.215116959043797018e-01,2.148337595907928166e-01,9.302325581395347320e-02
4.469528369492239417e-01,9.158063472915708991e-02,5.543454274196186748e-01,2.395566922421142331e-01,3.953488372093022507e-01
2.852422528610003560e-01,1.168931818435070963e-01,7.180323147032150466e-01,2.156862745098039047e-01,4.651162790697672966e-02
5.586486094490165089e-01,1.059075864083651730e-01,4.404183310284622288e-01,2.306052855924978495e-01,6.976744186046510143e-02
8.374411853377531356e-01,2.317622127264678811e-01,1.516352795342270632e-01,2.071611253196930791e-01,9.302325581395347320e-02
5.445209361810046111e-01,1.879634284286864632e-01,4.506437317791665009e-01,1.892583120204603397e-01,1.395348837209302029e-01
5.243290100819489874e-01,1.049167057312669210e-01,4.762951155573655337e-01,2.608695652173912971e-01,4.651162790697672966e-02
3.996414751013120936e-01,1.567012935603707413e-01,5.979796665939575151e-01,1.947996589940323708e-01,4.651162790697672966e-02
5.132018091116516967e-01,6.139243135020004682e-02,4.882603900084004356e-01,2.344416027280477322e-01,4.651162790697672966e-02
3.961217131083240028e-01,5.026342609554353136e-02,6.090260219732948066e-01,2.583120204603580605e-01,4.651162790697672966e-02
3.632959905030688219e-01,1.049967840641558986e-01,6.376425501132076956e-01,5.358056265984654232e-01,6.976744186046510143e-02
4.933452899394186741e-01,2.364128611488373333e-01,4.961464164280247613e-01,2.676896845694799465e-01,2.790697674418604057e-01
5.099179249810085190e-01,4.714682746350212783e-02,4.955385653572493831e-01,1.756180733162830132e-01,5.813953488372092249e-01
5.042472329516822782e-01,2.143433599225748054e-01,4.873919161606279360e-01,2.284739982949701431e-01,1.162790697674418450e-01
4.263802530164390037e-01,6.902834887976869171e-02,5.762924309792424316e-01,2.668371696504688861e-01,2.325581395348836483e-02
7.706695208272753561e-01,4.938499577754674741e-01,1.976076830848406130e-01,1.364023870417732098e-01,9.302325581395347598e-01
